experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	pairwise_plate	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	KRT6A	4870	1	HsVcPPILacVa1_1	C11	KRT35	100014396	LW	2	4	NULL	7311
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	VAPB	3756	1	HsVcPPILacVa1_1	D01	empty_AD	0	LW	2	4	NULL	42822
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	D02	MKRN3	13561	LW	2	4	NULL	14490
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	D03	TRIM37	2078	LW	2	4	NULL	14699
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	D04	GLI1	6064	LW	2	4	NULL	17000
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	TSFM	70357	1	HsVcPPILacVa1_1	D05	empty_AD	0	LW	2	4	NULL	16353
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	RP2	11374	3	HsVcPPILacVa1_1	D06	empty_AD	0	LW	2	4	NULL	17620
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	CFP	7637	2	HsVcPPILacVa1_1	D07	CYSRT1	13662	LW	2	4	NULL	12942
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	NF2	3697	1	HsVcPPILacVa1_1	D08	empty_AD	0	LW	2	4	NULL	12127
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	KRT6A	4870	2	HsVcPPILacVa1_1	D09	KRT25	100014440	LW	2	4	NULL	10756
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	KRT6A	4870	1	HsVcPPILacVa1_1	D10	KRT16	100011278	LW	2	4	NULL	6532
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	KRT6A	4870	1	HsVcPPILacVa1_1	D11	empty_AD	0	LW	2	4	NULL	5724
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	E01	AMOT	54642	LW	2	4	NULL	20108
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	E02	CYSRT1	13662	LW	2	4	NULL	15959
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	E03	TRIM41	7881	LW	2	4	NULL	8118
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	AQP1	1231	1	HsVcPPILacVa1_1	E04	IKZF3	10016	LW	2	4	NULL	18336
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	TSFM	70357	2	HsVcPPILacVa1_1	E05	GOLGA6L9	10460	LW	2	4	NULL	17488
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	RP2	11374	1	HsVcPPILacVa1_1	E06	PM20D2	71346	LW	2	4	NULL	20310
HsVcPPILacVa1	VS67SM	sample_17	D_DB_DB_n_for	P_AD_term_i5	CFP	7637	2	HsVcPPILacVa1_1	E07	empty_AD	0	LW	2	4	NULL	8756
