experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	pairwise_plate	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	1	NULL	E06	HOXC8	11924	3AT	2	2	NULL	30165
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	1	NULL	E07	TLNRD1	71033	3AT	2	4	NULL	31018
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	1	NULL	E09	RIN1	7142	3AT	3	4	NULL	28599
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	1	NULL	E10	HOXC8	11924	3AT	3	3	NULL	34508
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	1	NULL	E11	TLNRD1	71033	3AT	3	4	NULL	35041
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	2	NULL	F01	RIN1	7142	3AT	1	4	NULL	28485
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	2	NULL	F02	HOXC8	11924	3AT	1	3	NULL	25193
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	2	NULL	F03	TLNRD1	71033	3AT	1	4	NULL	25805
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	2	NULL	F05	RIN1	7142	3AT	2	4	NULL	26014
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	2	NULL	F06	HOXC8	11924	3AT	2	2	NULL	25581
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	2	NULL	F07	TLNRD1	71033	3AT	2	4	NULL	27628
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	2	NULL	F09	RIN1	7142	3AT	3	4	NULL	29474
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	2	NULL	F10	HOXC8	11924	3AT	3	3	NULL	26458
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	2	NULL	F11	TLNRD1	71033	3AT	3	4	NULL	29761
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	3	NULL	G01	RIN1	7142	3AT	1	4	NULL	31285
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	3	NULL	G02	HOXC8	11924	3AT	1	3	NULL	22188
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	3	NULL	G03	TLNRD1	71033	3AT	1	4	NULL	29290
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	3	NULL	G05	RIN1	7142	3AT	2	4	NULL	27454
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	3	NULL	G06	HOXC8	11924	3AT	2	2	NULL	25711
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	3	NULL	G07	TLNRD1	71033	3AT	2	4	NULL	31692
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	3	NULL	G09	RIN1	7142	3AT	3	4	NULL	34517
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	3	NULL	G10	HOXC8	11924	3AT	3	3	NULL	27141
CCM2_2_20250723	FBD32705	ccm2_all_alleles_pooled_y2h	G_AD	E_AD	CCM2	3928	3	NULL	G11	TLNRD1	71033	3AT	3	4	NULL	28878
