experiment	sequence_project_id	sample_name	primerset_5	primerset_3	symbol	orf_id	pool_id	pairwise_plate	well	interactor_symbol	interactor_id	media	repeat_id	y2h_score	well_read_cnt	mapped_read_cnt
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	HOXD10	13989	2	HsVcPPIUCECad2_1	E05	C6orf165	2362	LW	1	4	NULL	3594
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	F05	RADX	15066	LW	1	4	NULL	307
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	G05	MBD4	6853	LW	1	4	NULL	0
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	H05	CDKL5	100016109	LW	1	4	NULL	909
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	A06	FAN1	11671	LW	1	4	NULL	1302
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	B06	CDCA7L	11304	LW	1	4	NULL	657
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	C06	FAM90A1	11110	LW	1	4	NULL	418
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	D06	CBY2	1611	LW	1	4	NULL	468
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	E06	MPG	7728	LW	1	4	NULL	486
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	F06	PSMA1	442	LW	1	4	NULL	345
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	G06	MSH3	54816	LW	1	4	NULL	268
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	H06	TSGA13	9252	LW	1	4	NULL	2
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	A07	FRMD6	789	LW	1	4	NULL	674
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	B07	TFAP2D	100066379	LW	1	4	NULL	790
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	1	HsVcPPIUCECad2_2	C07	UBOX5	4010	LW	1	4	NULL	721
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	D07	RADX	15066	LW	1	4	NULL	765
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	E07	MBD4	6853	LW	1	4	NULL	694
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	F07	CDKL5	100016109	LW	1	4	NULL	393
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	G07	FAN1	11671	LW	1	4	NULL	197
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	H07	CDCA7L	11304	LW	1	4	NULL	846
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	A08	FAM90A1	11110	LW	1	4	NULL	483
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	B08	CBY2	1611	LW	1	4	NULL	596
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	C08	MPG	7728	LW	1	4	NULL	316
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	D08	PSMA1	442	LW	1	4	NULL	328
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	E08	MSH3	54816	LW	1	4	NULL	1113
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	F08	TSGA13	9252	LW	1	4	NULL	233
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	G08	FRMD6	789	LW	1	4	NULL	1
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	H08	TFAP2D	100066379	LW	1	4	NULL	956
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	A09	TLE5	53886	LW	1	4	NULL	886
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	2	HsVcPPIUCECad2_2	B09	UBOX5	4010	LW	1	4	NULL	362
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	3	HsVcPPIUCECad2_2	C09	RADX	15066	LW	1	4	NULL	641
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	3	HsVcPPIUCECad2_2	D09	MBD4	6853	LW	1	4	NULL	526
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	3	HsVcPPIUCECad2_2	E09	CDKL5	100016109	LW	1	4	NULL	296
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	3	HsVcPPIUCECad2_2	F09	FAN1	11671	LW	1	4	NULL	219
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	3	HsVcPPIUCECad2_2	G09	CDCA7L	11304	LW	1	4	NULL	377
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	3	HsVcPPIUCECad2_2	H09	FAM90A1	11110	LW	1	4	NULL	1098
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	3	HsVcPPIUCECad2_2	A10	CBY2	1611	LW	1	4	NULL	699
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	3	HsVcPPIUCECad2_2	B10	MPG	7728	LW	1	4	NULL	783
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	3	HsVcPPIUCECad2_2	C10	PSMA1	442	LW	1	4	NULL	311
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	3	HsVcPPIUCECad2_2	D10	MSH3	54816	LW	1	4	NULL	0
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	3	HsVcPPIUCECad2_2	E10	TSGA13	9252	LW	1	4	NULL	842
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	3	HsVcPPIUCECad2_2	F10	FRMD6	789	LW	1	4	NULL	199
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	3	HsVcPPIUCECad2_2	G10	TFAP2D	100066379	LW	1	4	NULL	143
HsVcPPIUCECasADv2	9N4QRD	9N4QRD_sample_10	I_AD_AD_n_for	E_AD_term_i5	MLH1	2713	3	HsVcPPIUCECad2_2	H10	TLE5	53886	LW	1	4	NULL	771
